run	bioproject	genotype_clean	organism_sra	species_group	divergence_tier	tissue	instrument	lib_type	qc_flags	qc_pass	percent_mapped	num_mapped	genes_detected_gt0	genes_detected_ge1	tx_detected_gt0	pct_decoy	reads_raw	fastqc_raw_avg_read_length
ERR5906600	PRJEB44480	SRA2	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	51.61981645636542	16198413	106087	48887	126518	20.5813	63295558	101.0
ERR5906599	PRJEB44480	SRA5	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	53.633615979813285	14980534	105716	54877	125537	17.9878	56016590	101.0
ERR5906598	PRJEB44480	Q155	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	68.86705817150299	25839633	106399	56015	131545	11.6541	75307846	101.0
ERR5919572	PRJEB44480	Q135	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	67.24738421677421	23589566	109570	60384	135470	12.1931	70232372	101.0
ERR5919475	PRJEB44480	Q155	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	66.53551054994422	23352038	109241	57426	134205	13.9434	70404020	101.0
ERR5919417	PRJEB44480	QN05-1743	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	60.064447533408426	22386210	104963	52353	127960	14.0536	74648286	101.0
ERR5919258	PRJEB44480	QN05-1743	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	59.64881306367443	25332054	112871	57251	139407	16.1049	85123582	101.0
ERR5918519	PRJEB44480	SRA1	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	41.853732219214315	12901143	107059	53584	126214	24.1448	62023168	101.0
ERR5918398	PRJEB44480	Q241	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	53.29277781297612	20229664	107532	55715	131862	16.1174	76118528	101.0
ERR5918393	PRJEB44480	SRA1	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	69.76881067989908	23567134	104872	58733	129291	10.8736	67936708	101.0
ERR5918156	PRJEB44480	KQ228	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	62.191430042215416	24668755	113727	54403	138557	15.217	79526358	101.0
ERR5917085	PRJEB44480	Q253	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	51.70952018571787	18707857	107662	54459	129992	19.9859	72579362	101.0
ERR5903127	PRJEB44480	Q186	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	62.07616662863787	20175802	105009	56164	128402	13.3575	65154614	101.0
ERR5903071	PRJEB44480	Q124	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	60.9483914670792	21766599	112602	56264	136179	16.0952	71741098	101.0
ERR5902937	PRJEB44480	KQ228	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	67.83049650447416	22182572	106858	57414	130920	12.2458	65575500	101.0
ERR5917041	PRJEB44480	Q157	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	63.82449316445194	23015125	106532	53965	130320	13.3921	72356954	101.0
ERR5916890	PRJEB44480	MQ239	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	58.649729740158264	21887868	120533	63227	146982	15.1401	74847252	101.0
ERR5916889	PRJEB44480	Q138	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	68.59909761509857	24637097	110306	56907	135167	12.4444	72035818	101.0
ERR5916888	PRJEB44480	Q208	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	49.98125282758375	19780898	109024	53286	130306	21.3362	79345642	101.0
ERR5936526	PRJEB44480	MQ239	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	70.96305633764707	24599765	118834	68216	149341	10.9776	69532422	101.0
ERR5936494	PRJEB44480	QN05-1743	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR	low_mapping_rate(<30%)	FLAG	24.197388811645176	8919565	98447	50092	113487	31.1605	74553844	101.0
ERR5936077	PRJEB44480	SRA8	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	67.18357162603684	25745657	110063	61911	136694	11.7674	77383910	101.0
ERR5936009	PRJEB44480	SRA2	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	63.69459653603119	23432872	109268	57311	134402	14.2384	73734174	101.0
ERR5935630	PRJEB44480	SRA3	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	52.984208205827	20626801	109867	60020	135112	18.0283	78095694	101.0
ERR5934463	PRJEB44480	Q124	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	68.17562005832455	27464494	113995	59400	140386	13.1653	80773890	101.0
ERR5934461	PRJEB44480	Q138	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	47.81424346710083	15166088	103731	53458	124016	18.2827	63504648	101.0
ERR5934427	PRJEB44480	SRA3	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	56.145830248675374	20590604	109856	56573	132642	17.4837	73573562	101.0
ERR5927883	PRJEB44480	Q151	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	67.02117589628493	26140792	107534	56589	132910	11.0774	78088202	101.0
ERR5906604	PRJEB44480	Q157	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	60.93171000763715	26825543	110792	56614	136502	14.5987	88305914	101.0
ERR5906603	PRJEB44480	MQ239	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	53.50865088394432	18306408	118852	61464	142900	16.9981	68536344	101.0
ERR5906602	PRJEB44480	Q241	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	70.25286900213592	20296122	101914	55880	124266	10.8222	58121644	101.0
ERR5927878	PRJEB44480	SRA3	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	69.80571537438064	25897311	112901	63325	140772	11.0813	74752638	101.0
ERR5927876	PRJEB44480	SRA3	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	43.09439018122333	15932480	107584	54236	129464	23.5015	74173636	101.0
ERR5922114	PRJEB44480	Q253	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	58.57941728620224	21769112	108196	58627	133549	15.0344	74672320	101.0
ERR5922084	PRJEB44480	Q253	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	61.9336229751305	25021764	110114	57830	136247	14.7178	81142370	101.0
ERR5948284	PRJEB44480	Q157	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	54.0169044464365	18044953	104791	55629	126486	15.2153	66979952	101.0
ERR5948280	PRJEB44480	Q155	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	64.60859152611452	23026984	109256	56265	133772	13.0541	71417736	101.0
ERR5948279	PRJEB44480	Q208	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	71.32682156445225	24127475	103711	58996	128425	10.4703	68088368	101.0
ERR5948278	PRJEB44480	SRA8	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	57.90672399603326	23179376	106104	54414	130483	13.3065	80259254	101.0
ERR5948277	PRJEB44480	KQB09-20432	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	64.41499107488812	23671581	114532	59861	140131	14.8222	73688532	101.0
ERR5948275	PRJEB44480	Q200	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	58.56603208881148	21477976	108002	58429	132191	13.9387	73433072	101.0
ERR5948273	PRJEB44480	Q253	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	59.734086577803126	19405612	105810	57149	129149	15.3067	65108154	101.0
ERR5948272	PRJEB44480	Q138	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	69.22922465220861	23858449	106499	57320	130968	11.0947	69021870	101.0
ERR5947711	PRJEB44480	KQ228	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	63.68405050195154	18515832	104239	59364	127772	13.4698	58260760	101.0
ERR5917082	PRJEB44480	KQ228	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	53.9110901193842	17927223	100923	50632	121676	15.4405	67083624	101.0
ERR5917081	PRJEB44480	KQ236	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	39.07049317624907	13080848	100753	49818	119386	22.6543	67408828	101.0
ERR5917042	PRJEB44480	KQB09-20432	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	63.09246468297547	22962447	109677	59168	135058	14.6654	72910004	101.0
ERR5946264	PRJEB44480	Q200	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	66.9017957419818	27776319	113947	63753	142472	12.3685	83312624	101.0
ERR5943506	PRJEB44480	Q138	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	55.48949589768234	20214562	104278	50397	126705	14.728	73162924	101.0
ERR5943487	PRJEB44480	Q238	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	64.09552863873495	26133152	107060	54798	132336	13.3087	81873326	101.0
ERR5943380	PRJEB44480	KQB09-20432	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	51.70445098427008	21957672	111788	53448	135076	21.346	85113084	101.0
ERR5950059	PRJEB44480	Q151	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	71.43180844413781	24904390	110299	60160	136920	10.4696	69790020	101.0
ERR5950057	PRJEB44480	Q151	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	57.39743835733705	19444358	104911	55839	128694	16.072	67904444	101.0
ERR5949402	PRJEB44480	Q253	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	67.113122499442	23218978	110039	60075	135973	13.2076	69356120	101.0
ERR5948708	PRJEB44480	KQ236	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	69.35826363014014	27605132	108447	56018	134869	11.2967	79654908	101.0
ERR5948545	PRJEB44480	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	67.31848938942811	23787619	109721	58322	135226	13.5113	70751748	101.0
ERR5948456	PRJEB44480	Q238	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	52.171437506411955	18337821	109625	57801	133587	18.1588	70377704	101.0
ERR5948420	PRJEB44480	Q135	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	67.69929438205165	26179177	110503	61784	138123	11.8593	77400572	101.0
ERR5948419	PRJEB44480	Q155	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	66.21857529887518	22905576	106208	57802	131511	12.0469	69258394	101.0
ERR5948388	PRJEB44480	Q138	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	64.94521666732628	26535051	109960	56965	136273	12.4006	81918000	101.0
ERR5927882	PRJEB44480	SRA5	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	59.587007743264195	19680587	108185	59936	132478	14.714	66308550	101.0
ERR5927881	PRJEB44480	Q238	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	71.14986587353032	27664197	108288	56616	134232	11.3995	77878196	101.0
ERR5927880	PRJEB44480	Q135	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	65.85337311808571	27158099	109870	60718	137311	12.2101	82779460	101.0
ERR5948291	PRJEB44480	Q157	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	67.773575061237	22196550	107126	55979	130866	12.81	65692452	101.0
ERR5948290	PRJEB44480	Q138	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	71.9626873378514	25064835	112006	61039	139172	11.283	69728352	101.0
ERR5948286	PRJEB44480	KQB09-20432	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	68.93616085742232	27122867	104203	54850	128767	11.3472	78754954	101.0
ERR5948285	PRJEB44480	SRA1	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	66.16511752034006	24217534	111241	57924	136706	13.7045	73407066	101.0
ERR5952368	PRJEB44480	SRA5	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	56.19895902247477	18675625	105462	55379	128280	14.7316	67287950	101.0
ERR5950935	PRJEB44480	Q157	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	49.54795158610872	14021281	103516	52337	124136	17.062	57230024	101.0
ERR5950928	PRJEB44480	Q241	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	69.63044787092919	23373500	104046	58885	129230	11.2406	67999152	101.0
ERR5950790	PRJEB44480	KQ228	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	67.32227346177044	24428408	108672	59959	134470	12.2899	73479056	101.0
ERR5950738	PRJEB44480	SRA1	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	44.23643366784806	13520501	103667	53034	124676	21.4149	62497930	101.0
ERR5950736	PRJEB44480	Q138	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	56.479809683167574	17522565	102106	54506	124958	15.2753	62599904	101.0
ERR5950735	PRJEB44480	SRA2	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	52.35813422593254	14763998	103223	49662	124276	18.996	57153346	101.0
ERR5950733	PRJEB44480	MQ239	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	65.87580421582493	19401730	112847	65455	139970	13.0162	59410854	101.0
ERR5950732	PRJEB44480	MQ239	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	64.25868862057004	19795299	112775	65997	140168	13.2266	62224882	101.0
ERR5947684	PRJEB44480	SRA2	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	71.28722699724773	26886960	109175	61024	136478	11.3567	75639028	101.0
ERR5947505	PRJEB44480	SRA5	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	65.20441246466167	24354564	107216	57714	132779	12.2772	74831050	101.0
ERR5947504	PRJEB44480	Q135	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	62.24450619990548	22115760	107569	60878	133123	12.8175	71425246	101.0
ERR5950347	PRJEB44480	Q138	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	47.5565111504376	17410054	101984	52480	125045	21.075	73365936	101.0
ERR5950346	PRJEB44480	MQ239	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	50.974466839685775	15248423	110868	57888	134928	18.3358	59872388	101.0
ERR5950344	PRJEB44480	Q208	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	59.511447356658664	21835607	110453	57634	135440	15.4871	73492050	101.0
ERR5950343	PRJEB44480	SRA5	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	53.289049893668285	20525200	109767	58376	134980	16.8153	77105510	101.0
ERR5954123	PRJEB44480	Q155	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	49.899504622442706	16215354	101153	49709	122562	16.89	65646298	101.0
ERR5954121	PRJEB44480	Q200	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	65.4398553719097	21350063	108113	60424	133242	12.6619	65945064	101.0
ERR5954120	PRJEB44480	KQ236	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	62.884566054187985	20239302	106360	56665	130177	13.0632	64931692	101.0
ERR5954119	PRJEB44480	KQ228	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	55.10265670232598	20404392	109030	55837	132790	18.2878	75032818	101.0
ERR5954117	PRJEB44480	QN05-1743	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	72.01102627629056	21226328	105551	59875	130819	11.0364	59474148	101.0
ERR5954116	PRJEB44480	Q186	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	57.917843094155494	18294395	105294	52642	128021	17.4742	64176926	101.0
ERR5954115	PRJEB44480	Q241	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	64.37216297006239	21977660	103323	56954	127582	12.5833	68800718	101.0
ERR5954113	PRJEB44480	Q238	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	55.52571877409842	15124409	102371	52395	123392	17.3847	55433138	101.0
ERR5954112	PRJEB44480	QN05-1743	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	69.69339025624974	22865411	106045	59884	131532	11.3018	66231786	101.0
ERR5948356	PRJEB44480	Q208	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	66.56796524840503	23476055	106794	56407	130771	12.2457	70692364	101.0
ERR5948326	PRJEB44480	Q238	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	66.9278920497001	21497514	104585	56128	128630	12.2254	64330330	101.0
ERR5948293	PRJEB44480	SRA8	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	63.67286724654344	23143710	112491	58520	138130	14.4746	72863348	101.0
ERR5954092	PRJEB44480	SRA1	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	64.32776174335864	20246494	107940	62216	133401	14.0635	63529892	101.0
ERR5953116	PRJEB44480	KQ236	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	65.90791777257877	21906738	106461	59252	131617	12.2636	67024894	101.0
ERR5952766	PRJEB44480	SRA3	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	48.736983564856104	14639234	104121	58352	125522	20.3927	60584520	101.0
ERR5952572	PRJEB44480	MQ239	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	69.63203035486545	24719423	116831	67466	146859	11.0942	71626762	101.0
ERR5956582	PRJEB44480	Q241	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	61.59079745096449	21344188	104788	54298	128333	12.9586	70022282	101.0
ERR5956575	PRJEB44480	Q240	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina NovaSeq 6000	ISR		PASS	53.85462668521049	19185791	106627	57016	130405	16.8891	71306422	101.0
