run	experiment	bioproject	biosample	organism	instrument	qc_pass	qc_flags	status	layout	cutadapt_reads_processed	cutadapt_reads_with_adapters	cutadapt_bp_processed	cutadapt_bp_quality_trimmed	cutadapt_bp_written	cutadapt_pct_reads_with_adapters	cutadapt_pct_bp_removed	cutadapt_version	detected_layout	n_fastq_files	fastqc_raw_per_base_sequence_quality	fastqc_raw_per_sequence_quality_scores	fastqc_raw_per_base_sequence_content	fastqc_raw_per_sequence_gc_content	fastqc_raw_per_base_n_content	fastqc_raw_sequence_duplication_levels	fastqc_raw_overrepresented_sequences	fastqc_raw_adapter_content	fastqc_raw_n_fail	fastqc_raw_poor_quality_reads	reads_raw	fastqc_raw_percent_gc	fastqc_raw_avg_read_length	fastqc_raw_percent_duplicates	read_length_raw	fastqc_trimmed_per_base_sequence_quality	fastqc_trimmed_per_sequence_quality_scores	fastqc_trimmed_per_base_sequence_content	fastqc_trimmed_per_sequence_gc_content	fastqc_trimmed_per_base_n_content	fastqc_trimmed_sequence_duplication_levels	fastqc_trimmed_overrepresented_sequences	fastqc_trimmed_adapter_content	fastqc_trimmed_n_fail	fastqc_trimmed_poor_quality_reads	reads_trimmed	fastqc_trimmed_percent_gc	fastqc_trimmed_avg_read_length	fastqc_trimmed_percent_duplicates	reads_retained_pct	salmon_version	salmon_library_types	frag_length_mean	frag_length_sd	num_processed	num_mapped	percent_mapped	num_decoy_fragments	num_dovetail_fragments	num_valid_targets	quant_errors	pct_decoy	salmon_expected_format	compatible_fragment_ratio	strand_mapping_bias	num_compatible_fragments	num_assigned_fragments	num_concordant_mappings	num_inconsistent_or_orphan	lib_ISF	lib_ISR	lib_IU	lib_MSF	lib_MSR	lib_MU	lib_OSF	lib_OSR	lib_OU	lib_SF	lib_SR	lib_U	genes_total	genes_detected_gt0	genes_frac_gt0	genes_detected_ge0p5	genes_frac_ge0p5	genes_detected_ge1	genes_frac_ge1	tx_total	tx_detected_gt0	tx_frac_gt0	tx_detected_ge0p5	tx_frac_ge0p5	tx_detected_ge1	tx_frac_ge1	pipeline_version	nextflow_version	fq_lint_raw_pass	fq_lint_trimmed_pass	sra_library_layout	sra_library_selection	sra_library_source	tissue_ontology
ERR5919572	ERX5560288	PRJEB44480	SAMEA8663835	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	70232372.0	24007897.0	7093469572.0	6191429.0	7045927675.0	34.1835	0.6702	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	warn	pass	3	0.0	70232372	49.0	101.0	69.3803	101.0	pass	pass	fail	fail	pass	fail	warn	pass	3	0.0	70157572	49.5	100.1372	69.411	99.8935	1.10.3	ISR	181.57729212338765	55.37056818488432	35078786	23589566	67.24738421677421	4277174	79852	294803		12.1931	ISR	1.0	0.0	23589566	23589566	23053688	549490	0	23053688	0	0	0	0	0	0	0	230972	318518	0	190973	109570	0.573746	74727	0.391296	60384	0.316191	294803	135470	0.459527	87617	0.297205	67905	0.23034	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5922084	ERX5562686	PRJEB44480	SAMEA8663809	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	81142370.0	27840444.0	8195379370.0	22721706.0	8125339487.0	34.3106	0.8546	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	81142370	48.0	101.0	71.4078	101.0	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	80801874	48.5	100.0945	71.5561	99.5804	1.10.3	ISR	181.06303439986493	54.35568184535756	40400937	25021764	61.9336229751305	5946138	95903	294803		14.7178	ISR	1.0	0.0	25021764	25021764	24013576	1034401	0	24013576	0	0	0	0	0	0	0	349368	685033	0	190973	110114	0.576595	72339	0.378792	57830	0.302818	294803	136247	0.462163	83816	0.284312	63964	0.216972	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5922114	ERX5562716	PRJEB44480	SAMEA8663810	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	74672320.0	25642275.0	7541904320.0	23258216.0	7474735181.0	34.3397	0.8906	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	74672320	48.0	101.0	69.7891	101.0	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	74323416	48.0	100.0809	69.9278	99.5328	1.10.3	ISR	181.20251572480214	55.41016682497183	37161708	21769112	58.57941728620224	5587025	80223	294803		15.0344	ISR	1.0	0.0	21769112	21769112	20824239	971909	0	20824239	0	0	0	0	0	0	0	329438	642471	0	190973	108196	0.566551	72996	0.382232	58627	0.306991	294803	133549	0.453011	84879	0.287918	65014	0.220534	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5924504	ERX5565104	PRJEB44944	SAMEA8747928	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	47737856.0	14952101.0	7160678400.0	7890830.0	7128323561.0	31.3213	0.4518	5.2	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	47737856	52.0	150.0	41.7426	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	47723202	52.0	149.1523	41.7487	99.9693	1.10.3	IU	263.5915941836557	56.53245076244687	23861601	17593672	73.73215233965232	2964447	93891	294803		12.4235	IU	1.0	0.5025434931596893	17593672	17593672	17267198	422706	8677518	8589680	0	0	0	0	0	0	0	188859	233847	0	190973	117162	0.6135	89246	0.467323	75596	0.395847	294803	146947	0.498458	109101	0.370081	89861	0.304817	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0009046
ERR5924505	ERX5565105	PRJEB44944	SAMEA8747929	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	41552588.0	12904180.0	6232888200.0	7560081.0	6203373264.0	31.0551	0.4735	5.2	PAIRED	2	pass	pass	warn	fail	pass	warn	pass	pass	1	0.0	41552588	52.0	150.0	34.5967	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	41543026	52.0	149.0972	34.5997	99.977	1.10.3	IU	248.16277542559465	51.40179165638676	20771513	15440951	74.33715107801729	2444997	78872	294803		11.7709	IU	1.0	0.4679664363733835	15440951	15440951	15139246	393364	7084659	8054587	0	0	0	0	0	0	0	174095	219269	0	190973	115096	0.602682	88734	0.464642	75538	0.395543	294803	142818	0.484452	108040	0.366482	89594	0.303911	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0009046
ERR5924506	ERX5565106	PRJEB44944	SAMEA8747930	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	47500460.0	14846570.0	7125069000.0	8073250.0	7092158765.0	31.2556	0.4619	5.2	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	47500460	53.0	150.0	41.5887	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	47483924	53.0	149.1472	41.595	99.9652	1.10.3	IU	257.5094730007529	57.627353253148485	23741962	17665652	74.40687505101727	2861140	86300	294803		12.051	IU	1.0	0.5044738084676471	17665652	17665652	17349424	407515	8752330	8597094	0	0	0	0	0	0	0	182692	224823	0	190973	116034	0.607594	88863	0.465317	75551	0.395611	294803	144872	0.49142	108601	0.368385	89840	0.304746	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0009046
ERR5924507	ERX5565107	PRJEB44944	SAMEA8747931	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	45296946.0	14185062.0	6794541900.0	7167400.0	6764418601.0	31.3157	0.4433	5.2	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	45296946	52.0	150.0	41.0752	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	45285642	52.0	149.1637	41.0804	99.975	1.10.3	IU	259.11470254491115	55.75843192032339	22642821	16852216	74.42630933663257	2729964	81306	294803		12.0566	IU	1.0	0.5030458202131425	16852216	16852216	16563847	374894	8332374	8231473	0	0	0	0	0	0	0	166993	207901	0	190973	115222	0.603342	88507	0.463453	75450	0.395082	294803	143918	0.488184	108119	0.36675	89480	0.303525	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0009046
ERR5924508	ERX5565108	PRJEB44944	SAMEA8747932	Saccharum officinarum	Illumina HiSeq 2000	PASS		ok	direct	40694370.0	12516240.0	6104155500.0	6478778.0	6075599261.0	30.7567	0.4678	5.2	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	40694370	53.0	150.0	37.0961	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	40677036	53.0	149.1546	37.0991	99.9574	1.10.3	IU	274.1767181611955	59.993154136406694	20338518	16286453	80.07689154145842	1948587	90647	294803		9.5808	IU	1.0	0.5026074318594435	16286453	16286453	15987762	368841	8035568	7952194	0	0	0	0	0	0	0	159223	209618	0	190973	117985	0.61781	89670	0.469543	76226	0.399145	294803	147243	0.499462	108562	0.368253	89466	0.303477	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0009046
ERR5924509	ERX5565109	PRJEB44944	SAMEA8747933	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	50765758.0	15784132.0	7614863700.0	7406763.0	7582012972.0	31.0921	0.4314	5.2	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	50765758	52.0	150.0	43.5467	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	50756692	53.0	149.1774	43.5494	99.9821	1.10.3	IU	266.73238245015347	57.89910930496206	25378346	20743504	81.73702100207791	2242975	113107	294803		8.8381	IU	1.0	0.5029037557087308	20743504	20743504	20431643	419680	10275150	10156493	0	0	0	0	0	0	0	188583	231097	0	190973	120233	0.629581	88279	0.462259	74184	0.388453	294803	151245	0.513038	106514	0.361306	86224	0.29248	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0009046
ERR5924510	ERX5565110	PRJEB44944	SAMEA8747934	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	44982538.0	13892063.0	6747380700.0	7207391.0	6717925996.0	30.8832	0.4365	5.2	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	44982538	53.0	150.0	40.2914	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	44974356	53.0	149.1714	40.293	99.9818	1.10.3	IU	272.84279375862087	59.35450711051778	22487178	18079056	80.39717567050877	2105895	87610	294803		9.3649	IU	1.0	0.5030000074307772	18079056	18079056	17763956	389717	8935270	8828686	0	0	0	0	0	0	0	169220	220497	0	190973	116509	0.610081	89074	0.466422	76231	0.399172	294803	146361	0.496471	108205	0.367042	89334	0.303029	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0009046
ERR5924511	ERX5565111	PRJEB44944	SAMEA8747935	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	49883036.0	15287587.0	7482455400.0	7635786.0	7449791534.0	30.6469	0.4365	5.2	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	49883036	53.0	150.0	40.8627	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	49872320	53.0	149.1792	40.8618	99.9785	1.10.3	IU	271.1425433987077	59.16687137545206	24936160	20092310	80.5749963105787	2328188	96761	294803		9.3366	IU	1.0	0.5019884872466719	20092310	20092310	19733594	441088	9906037	9827557	0	0	0	0	0	0	0	192558	248530	0	190973	118309	0.619506	89210	0.467134	76022	0.398077	294803	149237	0.506226	108635	0.3685	89358	0.303111	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0009046
ERR5924512	ERX5565112	PRJEB44944	SAMEA8747936	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	47305846.0	14319938.0	7095876900.0	6771125.0	7059554080.0	30.271	0.5119	5.2	PAIRED	2	pass	pass	warn	fail	pass	warn	pass	pass	1	0.0	47305846	54.5	150.0	43.6742	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	47262544	55.0	149.1481	43.6837	99.9085	1.10.3	IU	261.2275873875494	59.15640490263607	23631272	19208354	81.28362281979574	2038253	115572	294803		8.6252	IU	1.0	0.5016792940355472	19208354	19208354	18866559	423560	9464962	9401597	0	0	0	0	0	0	0	183897	239663	0	190973	118619	0.62113	88995	0.466008	74869	0.39204	294803	147037	0.498764	107139	0.363426	87198	0.295784	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0009046
ERR5924513	ERX5565113	PRJEB44944	SAMEA8747937	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	40587284.0	12175802.0	6088092600.0	6643032.0	6061266009.0	29.9991	0.4406	5.2	PAIRED	2	pass	pass	warn	fail	pass	warn	pass	pass	1	0.0	40587284	55.0	150.0	40.5407	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	40575566	55.0	149.2024	40.544	99.9711	1.10.3	IU	261.1964580040061	57.62930745471548	20287783	16629508	81.96808887397899	1760665	85092	294803		8.6784	IU	1.0	0.503287093679927	16629508	16629508	16385143	312861	8246431	8138712	0	0	0	0	0	0	0	133824	179037	0	190973	117352	0.614495	88781	0.464888	74945	0.392438	294803	144851	0.491348	106588	0.361557	87341	0.296269	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0009046
ERR5927876	ERX5568392	PRJEB44480	SAMEA8663836	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	74173636.0	24746520.0	7491537236.0	34613859.0	7412552617.0	33.363	1.0543	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	74173636	52.0	101.0	77.0427	101.0	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	73942246	52.0	99.829	77.1835	99.688	1.10.3	ISR	176.1302068222855	52.37119758242715	36971123	15932480	43.09439018122333	8688761	90334	294803		23.5015	ISR	1.0	0.0	15932480	15932480	15270811	668878	0	15270811	0	0	0	0	0	0	0	336222	332656	0	190973	107584	0.563347	69883	0.365931	54236	0.283998	294803	129464	0.439154	79680	0.270282	59309	0.201182	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5927878	ERX5568394	PRJEB44480	SAMEA8663815	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	74752638.0	26715564.0	7550016438.0	35492937.0	7471032611.0	35.7386	1.0461	4.9	PAIRED	2	pass	pass	fail	warn	pass	fail	warn	pass	2	0.0	74752638	45.5	101.0	66.8204	101.0	pass	pass	fail	warn	pass	fail	warn	pass	2	0.0	74198254	45.5	100.0601	67.0447	99.2584	1.10.3	ISR	185.61704669652053	56.64558080556212	37099127	25897311	69.80571537438064	4111068	82857	294803		11.0813	ISR	1.0	0.0	25897311	25897311	24619835	1331762	0	24619835	0	0	0	0	0	0	0	399927	931835	0	190973	112901	0.591188	78224	0.409608	63325	0.331591	294803	140772	0.477512	91357	0.309892	70927	0.240591	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5927880	ERX5568396	PRJEB44480	SAMEA8663878	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	82779460.0	28837469.0	8360725460.0	20367943.0	8292431196.0	34.8365	0.8168	4.9	PAIRED	2	pass	pass	fail	warn	pass	fail	fail	pass	3	0.0	82779460	47.0	101.0	69.4972	101.0	pass	pass	fail	warn	pass	fail	fail	pass	3	0.0	82480510	47.0	100.1124	69.6141	99.6389	1.10.3	ISR	187.63932142039363	58.818612318838625	41240255	27158099	65.85337311808571	5035477	90737	294803		12.2101	ISR	1.0	0.0	27158099	27158099	26024945	1199484	0	26024945	0	0	0	0	0	0	0	452170	747314	0	190973	109870	0.575317	74658	0.390935	60718	0.31794	294803	137311	0.465772	87529	0.296907	68025	0.230747	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5927881	ERX5568397	PRJEB44480	SAMEA8663845	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	77878196.0	27544155.0	7865697796.0	9332106.0	7810245427.0	35.3682	0.705	4.9	PAIRED	2	pass	pass	fail	warn	pass	fail	warn	pass	2	0.0	77878196	46.5	101.0	70.5673	101.0	pass	pass	fail	warn	pass	fail	warn	pass	2	0.0	77763174	46.5	100.1349	70.6125	99.8523	1.10.3	ISR	187.9660649753504	58.73007527749016	38881587	27664197	71.14986587353032	4432318	89297	294803		11.3995	ISR	1.0	0.0	27664197	27664197	26839493	841358	0	26839493	0	0	0	0	0	0	0	322664	518694	0	190973	108288	0.567033	70499	0.369157	56616	0.296461	294803	134232	0.455328	81728	0.277229	62975	0.213617	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5927882	ERX5568398	PRJEB44480	SAMEA8663879	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	66308550.0	23023910.0	6697163550.0	16802827.0	6638136903.0	34.7224	0.8814	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	warn	pass	3	0.0	66308550	48.5	101.0	69.9399	101.0	pass	pass	fail	fail	pass	fail	warn	pass	3	0.0	66056638	49.0	100.0505	70.0792	99.6201	1.10.3	ISR	180.667009860801	56.948176244143134	33028319	19680587	59.587007743264195	4859787	76103	294803		14.714	ISR	1.0	0.0	19680587	19680587	18832095	879446	0	18832095	0	0	0	0	0	0	0	318857	560589	0	190973	108185	0.566494	74424	0.38971	59936	0.313845	294803	132478	0.449378	85617	0.290421	66146	0.224374	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5927883	ERX5568399	PRJEB44480	SAMEA8663846	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	78088202.0	27754132.0	7886908402.0	7233614.0	7834374698.0	35.542	0.6661	4.9	PAIRED	2	pass	pass	fail	warn	pass	fail	warn	pass	2	0.0	78088202	45.5	101.0	71.5133	101.0	pass	pass	fail	warn	pass	fail	warn	pass	2	0.0	78007560	46.0	100.1568	71.5461	99.8967	1.10.3	ISR	188.54969340642302	58.229413878785294	39003780	26140792	67.02117589628493	4320606	80353	294803		11.0774	ISR	1.0	0.0	26140792	26140792	25458092	691060	0	25458092	0	0	0	0	0	0	0	278785	412275	0	190973	107534	0.563085	70674	0.370073	56589	0.296319	294803	132910	0.450843	81483	0.276398	62478	0.211931	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5934427	ERX5574943	PRJEB44480	SAMEA8663778	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	73573562.0	24556125.0	7430929762.0	15575880.0	7373201199.0	33.3763	0.7769	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	73573562	51.5	101.0	74.1372	101.0	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	73346868	51.5	100.1113	74.2512	99.6919	1.10.3	ISR	180.5352671692396	54.57969852118508	36673434	20590604	56.145830248675374	6411890	110580	294803		17.4837	ISR	1.0	0.0	20590604	20590604	19870800	744993	0	19870800	0	0	0	0	0	0	0	280770	464223	0	190973	109856	0.575244	71726	0.375582	56573	0.296236	294803	132642	0.449934	82044	0.278301	62222	0.211063	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5934461	ERX5574977	PRJEB44480	SAMEA8663779	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	63504648.0	20956380.0	6413969448.0	5790096.0	6371122061.0	32.9998	0.668	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	63504648	52.5	101.0	75.3887	101.0	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	63437532	52.5	100.1246	75.4244	99.8943	1.10.3	ISR	181.67776619142649	56.90052700069052	31718766	15166088	47.81424346710083	5799034	90486	294803		18.2827	ISR	1.0	0.0	15166088	15166088	14703548	471779	0	14703548	0	0	0	0	0	0	0	214058	257721	0	190973	103731	0.543171	68194	0.357087	53458	0.279924	294803	124016	0.420674	77949	0.26441	58830	0.199557	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5934463	ERX5574979	PRJEB44480	SAMEA8663780	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	80773890.0	27523072.0	8158162890.0	14914759.0	8095379792.0	34.0742	0.7696	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	warn	pass	3	0.0	80773890	49.0	101.0	71.2914	101.0	pass	pass	fail	fail	pass	fail	warn	pass	3	0.0	80569840	49.0	100.1028	71.3719	99.7474	1.10.3	ISR	182.53382897981763	56.61801860508899	40284920	27464494	68.17562005832455	5303615	122072	294803		13.1653	ISR	1.0	0.0	27464494	27464494	26592704	909176	0	26592704	0	0	0	0	0	0	0	332167	577009	0	190973	113995	0.596917	74553	0.390385	59400	0.311039	294803	140386	0.476203	85958	0.291578	65695	0.222844	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5935630	ERX5576146	PRJEB44480	SAMEA8663881	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	78095694.0	26456426.0	7887665094.0	15891984.0	7825739181.0	33.8769	0.7851	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	78095694	50.0	101.0	72.8416	101.0	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	77860184	50.5	100.1043	72.955	99.6984	1.10.3	ISR	182.99373762563187	57.719997806354606	38930092	20626801	52.984208205827	7018420	90073	294803		18.0283	ISR	1.0	0.0	20626801	20626801	19771949	889670	0	19771949	0	0	0	0	0	0	0	348713	540957	0	190973	109867	0.575301	74826	0.391815	60020	0.314285	294803	135112	0.458313	86959	0.294973	66826	0.22668	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5936009	ERX5576520	PRJEB44480	SAMEA8663819	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	73734174.0	25113205.0	7447151574.0	11277261.0	7393630100.0	34.0591	0.7187	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	73734174	49.0	101.0	71.3986	101.0	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	73578838	49.5	100.1352	71.458	99.7893	1.10.3	ISR	183.41656508653924	56.21926082453372	36789419	23432872	63.69459653603119	5238229	80360	294803		14.2384	ISR	1.0	0.0	23432872	23432872	22718114	734238	0	22718114	0	0	0	0	0	0	0	277819	456419	0	190973	109268	0.572165	72095	0.377514	57311	0.3001	294803	134402	0.455904	83146	0.282039	63084	0.213987	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5936077	ERX5576580	PRJEB44480	SAMEA8663882	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	77383910.0	27247145.0	7815774910.0	46869136.0	7725076552.0	35.2103	1.1605	4.9	PAIRED	2	pass	pass	fail	warn	pass	fail	warn	pass	2	0.0	77383910	47.0	101.0	69.3045	101.0	pass	pass	fail	fail	pass	fail	warn	pass	3	0.0	76642716	47.0	100.0358	69.6426	99.0422	1.10.3	ISR	188.97870664487112	60.002152219078944	38321358	25745657	67.18357162603684	4509411	85723	294803		11.7674	ISR	1.0	0.0	25745657	25745657	23992317	1854061	0	23992317	0	0	0	0	0	0	0	543927	1310134	0	190973	110063	0.576328	76005	0.397988	61911	0.324187	294803	136694	0.463679	88722	0.300954	69174	0.234645	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5936494	ERX5576995	PRJEB44480	SAMEA8663820	Saccharum hybrid cultivar	Illumina NovaSeq 6000	FLAG	low_mapping_rate(<30%)	ok	direct	74553844.0	22601869.0	7529938244.0	161735951.0	7318304379.0	30.3162	2.8106	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	74553844	57.5	101.0	86.2771	101.0	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	73723368	58.0	98.3607	86.7822	98.8861	1.10.3	ISR	168.33124399054844	50.3152831475269	36861684	8919565	24.197388811645176	11486281	81441	294803		31.1605	ISR	1.0	0.0	8919565	8919565	8004958	919347	0	8004958	0	0	0	0	0	0	0	712731	206616	0	190973	98447	0.515502	65598	0.343494	50092	0.262299	294803	113487	0.384959	73280	0.248573	54321	0.184262	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5936526	ERX5577027	PRJEB44480	SAMEA8663883	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	69532422.0	24401540.0	7022774622.0	13801104.0	6966874218.0	35.0938	0.796	4.9	PAIRED	2	pass	pass	fail	warn	pass	fail	warn	pass	2	0.0	69532422	47.0	101.0	67.0742	101.0	pass	pass	fail	warn	pass	fail	warn	pass	2	0.0	69331188	47.5	100.1016	67.1766	99.7106	1.10.3	ISR	186.12330685346305	60.71255906248092	34665594	24599765	70.96305633764707	3805444	76923	294803		10.9776	ISR	1.0	0.0	24599765	24599765	23819790	828873	0	23819790	0	0	0	0	0	0	0	296559	532314	0	190973	118834	0.622256	84409	0.441994	68216	0.357202	294803	149341	0.506579	99126	0.336245	76442	0.259299	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
ERR5943380	ERX5583880	PRJEB44480	SAMEA8663821	Saccharum hybrid cultivar	Illumina NovaSeq 6000	PASS		ok	direct	85113084.0	28291788.0	8596421484.0	13254968.0	8533232959.0	33.2402	0.7351	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	85113084	51.0	101.0	76.6712	101.0	pass	pass	fail	fail	pass	fail	fail	pass	4	0.0	84935326	51.0	100.1107	76.7511	99.7912	1.10.3	ISR	179.29283076698934	54.42781422719712	42467663	21957672	51.70445098427008	9065160	182929	294803		21.346	ISR	1.0	0.0	21957672	21957672	21123541	851482	0	21123541	0	0	0	0	0	0	0	338085	513397	0	190973	111788	0.58536	69191	0.362308	53448	0.279872	294803	135076	0.458191	77925	0.264329	57658	0.195581	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	PO:0020142
